Manufacturer,Type,Serial Number,Description,Measured Quantity,Nominal sensitivity,Actual sensitivity,Sensitivity unit,Offset,Electrical Unit,Polarity,Due for Calibration,Calibration valid for
PCB,Accelerometer,LW159908z,356A01,Acceleration,5,5.104739077,mV/g,0,mV,+,28/08/2015,12
PCB,Accelerometer,LW159909X,356A01,Acceleration,5,5.260582217,mV/g,0,mV,+,28/08/2015,12
PCB,Accelerometer,LW159909Y,356A01,Acceleration,5,5.173673126,mV/g,0,mV,+,28/08/2015,12
PCB,Accelerometer,LW159909Z,356A01,Acceleration,5,5.320942129,mV/g,0,mV,+,28/08/2015,12
PCB,Accelerometer,LW159910x,356A01,Acceleration,5,4.969477991,mV/g,0,mV,+,10/09/2016,12
PCB,Accelerometer,LW159910y,356A01,Acceleration,5,5.007555127,mV/g,0,mV,+,10/09/2016,12
PCB,Accelerometer,LW159910z,356A01,Acceleration,5,5.449555832,mV/g,0,mV,+,10/09/2016,12
PCB,Accelerometer,LW159911X,356A01,Acceleration,5,5.305124193,mV/g,0,mV,+,03/07/2016,12
PCB,Accelerometer,LW159911Y,356A01,Acceleration,5,5.442496894,mV/g,0,mV,+,03/07/2016,12
PCB,Accelerometer,LW159911Z,356A01,Acceleration,5,5.077079337,mV/g,0,mV,+,03/07/2016,12
PCB,Accelerometer,LW159981x,356A01,Acceleration,5,5.286175902,mV/g,0,mV,+,09/09/2016,12
PCB,Accelerometer,LW159981y,356A01,Acceleration,5,5.557140908,mV/g,0,mV,+,09/09/2016,12
PCB,Accelerometer,LW159981z,356A01,Acceleration,5,4.909956442,mV/g,0,mV,+,09/09/2016,12
PCB,Accelerometer,LW183398X,356A01,Acceleration,5,5.43,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183398Y,356A01,Acceleration,5,5.52,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183398Z,356A01,Acceleration,5,5.08,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183399X,356A01,Acceleration,5,5.58,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183399Y,356A01,Acceleration,5,5.5,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183399Z,356A01,Acceleration,5,5.34,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183400X,356A01,Acceleration,5,5.45,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183400Y,356A01,Acceleration,5,5.44,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183400Z,356A01,Acceleration,5,5.24,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183401X,356A01,Acceleration,5,5.53,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183401Y,356A01,Acceleration,5,5.08,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183401Z,356A01,Acceleration,5,5.14,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW183402X,356A01,Acceleration,5,5.57,mV/g,0,mV,+,10/06/2016,12
PCB,Accelerometer,LW183402Y,356A01,Acceleration,5,5.39,mV/g,0,mV,+,10/06/2016,12
PCB,Accelerometer,LW183402Z,356A01,Acceleration,5,5.51,mV/g,0,mV,+,10/06/2016,12
PCB,Accelerometer,LW183427X,356A01,Acceleration,5,5.23,mV/g,0,mV,+,27/05/2016,12
PCB,Accelerometer,LW183427Y,356A01,Acceleration,5,5.48,mV/g,0,mV,+,27/05/2016,12
PCB,Accelerometer,LW183427Z,356A01,Acceleration,5,4.88,mV/g,0,mV,+,27/05/2016,12
PCB,Accelerometer,LW184040X,356A01,Acceleration,5,5.52,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184040Y,356A01,Acceleration,5,5.52,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184040Z,356A01,Acceleration,5,5.54,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184041X,356A01,Acceleration,5,5.46,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184041Y,356A01,Acceleration,5,5.61,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184041Z,356A01,Acceleration,5,5.5,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184042X,356A01,Acceleration,5,5.69,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184042Y,356A01,Acceleration,5,5.59,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184042Z,356A01,Acceleration,5,5.59,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184043X,356A01,Acceleration,5,5.23,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184043Y,356A01,Acceleration,5,5.05,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184043Z,356A01,Acceleration,5,5.14,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184151X,356A01,Acceleration,5,5.2,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184151Y,356A01,Acceleration,5,5.49,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184151Z,356A01,Acceleration,5,5.33,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184153X,356A01,Acceleration,5,5.28,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184153Y,356A01,Acceleration,5,5.34,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184153Z,356A01,Acceleration,5,5.41,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184154X,356A01,Acceleration,5,5.25,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184154Y,356A01,Acceleration,5,5.27,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184154Z,356A01,Acceleration,5,5.21,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184155X,356A01,Acceleration,5,5.63,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184155Y,356A01,Acceleration,5,5.62,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184155Z,356A01,Acceleration,5,5.39,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184231X,356A01,Acceleration,5,5.42,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184231Y,356A01,Acceleration,5,5.5,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184231Z,356A01,Acceleration,5,5.69,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184232X,356A01,Acceleration,5,5.38,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184232Y,356A01,Acceleration,5,5.68,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184232Z,356A01,Acceleration,5,5.67,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184233X,356A01,Acceleration,5,5.63,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184233Y,356A01,Acceleration,5,5.28,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184233Z,356A01,Acceleration,5,5.56,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184234X,356A01,Acceleration,5,5.37,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184234Y,356A01,Acceleration,5,5.68,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184234Z,356A01,Acceleration,5,5.59,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW184518X,356A01,Acceleration,5,5.17,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184518Y,356A01,Acceleration,5,4.76,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184518Z,356A01,Acceleration,5,5.28,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184519X,356A01,Acceleration,5,5.75,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184519Y,356A01,Acceleration,5,5.67,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184519Z,356A01,Acceleration,5,5.75,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184520X,356A01,Acceleration,5,5.32,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184520Y,356A01,Acceleration,5,5.22,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184520Z,356A01,Acceleration,5,5.42,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184521X,356A01,Acceleration,5,5.14,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184521Y,356A01,Acceleration,5,5.09,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184521Z,356A01,Acceleration,5,5.33,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184522X,356A01,Acceleration,5,5.06,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184522Y,356A01,Acceleration,5,5.1,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184522Z,356A01,Acceleration,5,5.35,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW184523X,356A01,Acceleration,5,5.46,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184523Y,356A01,Acceleration,5,5.14,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184523Z,356A01,Acceleration,5,5.1,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184524X,356A01,Acceleration,5,5.47,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184524Y,356A01,Acceleration,5,5.01,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184524Z,356A01,Acceleration,5,5.22,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184525X,356A01,Acceleration,5,5.71,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184525Y,356A01,Acceleration,5,5.61,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184525Z,356A01,Acceleration,5,5.43,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184526X,356A01,Acceleration,5,4.8,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184526Y,356A01,Acceleration,5,5.6,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184526Z,356A01,Acceleration,5,5.77,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184527X,356A01,Acceleration,5,5.3,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184527Y,356A01,Acceleration,5,5.41,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184527Z,356A01,Acceleration,5,5.51,mV/g,0,mV,+,03/06/2016,12
PCB,Accelerometer,LW184628X,356A01,Acceleration,5,5.62,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184628Y,356A01,Acceleration,5,5.45,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184628Z,356A01,Acceleration,5,5.5,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184629X,356A01,Acceleration,5,5.23,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184629Y,356A01,Acceleration,5,5.13,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184629Z,356A01,Acceleration,5,5.33,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184630X,356A01,Acceleration,5,5.42,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184630Y,356A01,Acceleration,5,5.92,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184630Z,356A01,Acceleration,5,5.33,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184632X,356A01,Acceleration,5,5.32,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184632Y,356A01,Acceleration,5,5.34,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW184632Z,356A01,Acceleration,5,5.34,mV/g,0,mV,+,04/06/2016,12
PCB,Accelerometer,LW185071X,356A01,Acceleration,5,5.04,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW185071Y,356A01,Acceleration,5,4.84,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW185071Z,356A01,Acceleration,5,4.94,mV/g,0,mV,+,06/06/2016,12
PCB,Accelerometer,LW185293X,356A01,Acceleration,5,4.65,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185293Y,356A01,Acceleration,5,4.81,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185293Z,356A01,Acceleration,5,4.68,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185294X,356A01,Acceleration,5,4.76,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185294Y,356A01,Acceleration,5,5.14,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185294Z,356A01,Acceleration,5,4.48,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185295X,356A01,Acceleration,5,4.87,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185295Y,356A01,Acceleration,5,4.91,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185295Z,356A01,Acceleration,5,5.02,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185296X,356A01,Acceleration,5,4.62,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185296Y,356A01,Acceleration,5,5.12,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185296Z,356A01,Acceleration,5,4.96,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185297X,356A01,Acceleration,5,4.64,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185297Y,356A01,Acceleration,5,4.92,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,LW185297Z,356A01,Acceleration,5,4.71,mV/g,0,mV,+,09/06/2016,12
PCB,Accelerometer,133492X,356A12,Acceleration,#N/A,103.1,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133492Y,356A12,Acceleration,#N/A,103.3,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133492Z,356A12,Acceleration,#N/A,101.7,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133493X,356A12,Acceleration,#N/A,99.7,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133493Y,356A12,Acceleration,#N/A,102.4,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133493Z,356A12,Acceleration,#N/A,103.8,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133494X,356A12,Acceleration,#N/A,103.2,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133494Y,356A12,Acceleration,#N/A,100.2,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133494Z,356A12,Acceleration,#N/A,102.9,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133495X,356A12,Acceleration,#N/A,102.6,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133495Y,356A12,Acceleration,#N/A,105.1,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133495Z,356A12,Acceleration,#N/A,99.1,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133496X,356A12,Acceleration,#N/A,100.7,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133496Y,356A12,Acceleration,#N/A,101.6,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133496Z,356A12,Acceleration,#N/A,100,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133497X,356A12,Acceleration,#N/A,101.4,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133497Y,356A12,Acceleration,#N/A,102.9,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133497Z,356A12,Acceleration,#N/A,99.7,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133498X,356A12,Acceleration,#N/A,102.2,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133498Y,356A12,Acceleration,#N/A,102.6,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133498Z,356A12,Acceleration,#N/A,103.5,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133499X,356A12,Acceleration,#N/A,108,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133499Y,356A12,Acceleration,#N/A,108.4,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133499Z,356A12,Acceleration,#N/A,102.9,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133500X,356A12,Acceleration,#N/A,106.7,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133500Y,356A12,Acceleration,#N/A,105.3,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133500Z,356A12,Acceleration,#N/A,102.7,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133501X,356A12,Acceleration,#N/A,100.9,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133501Y,356A12,Acceleration,#N/A,102,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133501Z,356A12,Acceleration,#N/A,103.6,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133614X,356A12,Acceleration,#N/A,102.5,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133614Y,356A12,Acceleration,#N/A,102,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133614Z,356A12,Acceleration,#N/A,102.6,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133616X,356A12,Acceleration,#N/A,100.6,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133616Y,356A12,Acceleration,#N/A,102.9,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133616Z,356A12,Acceleration,#N/A,102.4,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133619X,356A12,Acceleration,#N/A,102.6,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133619Y,356A12,Acceleration,#N/A,104.1,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133619Z,356A12,Acceleration,#N/A,101.8,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133620X,356A12,Acceleration,#N/A,99.4,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133620Y,356A12,Acceleration,#N/A,104.4,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133620Z,356A12,Acceleration,#N/A,103.5,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133621X,356A12,Acceleration,#N/A,100,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133621Y,356A12,Acceleration,#N/A,100.4,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133621Z,356A12,Acceleration,#N/A,102.3,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133622X,356A12,Acceleration,#N/A,101.5,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133622Y,356A12,Acceleration,#N/A,102.3,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133622Z,356A12,Acceleration,#N/A,101.5,mV/g,0,mV,+,26/06/2013,12
PCB,Accelerometer,133624X,356A12,Acceleration,#N/A,99,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133624Y,356A12,Acceleration,#N/A,99,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133624Z,356A12,Acceleration,#N/A,101.1,mV/g,0,mV,+,28/06/2013,12
PCB,Accelerometer,133625X,356A12,Acceleration,#N/A,98.2,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133625Y,356A12,Acceleration,#N/A,100.1,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133625Z,356A12,Acceleration,#N/A,100.2,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133626X,356A12,Acceleration,#N/A,98.1,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133626Y,356A12,Acceleration,#N/A,97.7,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133626Z,356A12,Acceleration,#N/A,100.6,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133627X,356A12,Acceleration,#N/A,96.2,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133627Y,356A12,Acceleration,#N/A,99.9,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133627Z,356A12,Acceleration,#N/A,97.9,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133628X,356A12,Acceleration,#N/A,11.6,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133628Y,356A12,Acceleration,#N/A,97.5,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,133628Z,356A12,Acceleration,#N/A,97.7,mV/g,0,mV,+,25/06/2013,12
PCB,Accelerometer,92296X,356A12,Acceleration,#N/A,103.1,mV/g,0,mV,+,27/06/2013,12
PCB,Accelerometer,92296Y,356A12,Acceleration,#N/A,98.7,mV/g,0,mV,+,27/06/2013,12
PCB,Accelerometer,92296Z,356A12,Acceleration,#N/A,99.1,mV/g,0,mV,+,27/06/2013,12
PCB,Accelerometer,77999X,356A15,Acceleration,100,101.5,mV/g,0,mV,+,16/01/2009,12
PCB,Accelerometer,77999Y,356A15,Acceleration,100,100.4,mV/g,0,mV,+,16/01/2009,12
PCB,Accelerometer,77999Z,356A15,Acceleration,100,101,mV/g,0,mV,+,16/01/2009,12
PCB,Accelerometer,78302X,356A15,Acceleration,100,102.2,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78302Y,356A15,Acceleration,100,99.2,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78302Z,356A15,Acceleration,100,99.4,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78303X,356A15,Acceleration,100,101.7,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78303Y,356A15,Acceleration,100,101.9,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78303Z,356A15,Acceleration,100,99.8,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78304X,356A15,Acceleration,100,102.1,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78304Y,356A15,Acceleration,100,102.3,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78304Z,356A15,Acceleration,100,103.1,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78305X,356A15,Acceleration,100,102.6,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78305Y,356A15,Acceleration,100,99.9,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78305Z,356A15,Acceleration,100,101.8,mV/g,0,mV,+,07/01/2009,12
PCB,Accelerometer,78306X,356A15,Acceleration,100,104.8,mV/g,0,mV,+,08/01/2009,12
PCB,Accelerometer,78306Y,356A15,Acceleration,100,102.4,mV/g,0,mV,+,08/01/2009,12
PCB,Accelerometer,78306Z,356A15,Acceleration,100,100.8,mV/g,0,mV,+,08/01/2009,12
PCB,Accelerometer,79661X,356A15,Acceleration,100,101.6,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79661Y,356A15,Acceleration,100,97.5,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79661Z,356A15,Acceleration,100,98.7,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79662X,356A15,Acceleration,100,98.8,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79662Y,356A15,Acceleration,100,100,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79662Z,356A15,Acceleration,100,99.2,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79663X,356A15,Acceleration,100,97.5,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79663Y,356A15,Acceleration,100,102.5,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79663Z,356A15,Acceleration,100,103.1,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79664X,356A15,Acceleration,100,98.7,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79664Y,356A15,Acceleration,100,97.9,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79664Z,356A15,Acceleration,100,98.8,mV/g,0,mV,+,16/02/2009,12
PCB,Accelerometer,79665X,356A15,Acceleration,100,99.6,mV/g,0,mV,+,05/03/2009,12
PCB,Accelerometer,79665Y,356A15,Acceleration,100,101,mV/g,0,mV,+,05/03/2009,12
PCB,Accelerometer,79665Z,356A15,Acceleration,100,100,mV/g,0,mV,+,05/03/2009,12
PCB,Accelerometer,79671X,356A15,Acceleration,100,98.7,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79671Y,356A15,Acceleration,100,100.2,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79671Z,356A15,Acceleration,100,96.9,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79672X,356A15,Acceleration,100,95.7,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79672Y,356A15,Acceleration,100,101.7,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79672Z,356A15,Acceleration,100,99.8,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79673X,356A15,Acceleration,100,97.5,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79673Y,356A15,Acceleration,100,97.3,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79673Z,356A15,Acceleration,100,98.2,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79674X,356A15,Acceleration,100,102.6,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79674Y,356A15,Acceleration,100,99.4,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79674Z,356A15,Acceleration,100,100.6,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79675X,356A15,Acceleration,100,98.1,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79675Y,356A15,Acceleration,100,99.5,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79675Z,356A15,Acceleration,100,100,mV/g,0,mV,+,18/02/2009,12
PCB,Accelerometer,79686X,356A15,Acceleration,100,100.7,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79686Y,356A15,Acceleration,100,97,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79686Z,356A15,Acceleration,100,100.6,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79687X,356A15,Acceleration,100,96,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79687Y,356A15,Acceleration,100,96.3,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79687Z,356A15,Acceleration,100,99.7,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79688X,356A15,Acceleration,100,96.4,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79688Y,356A15,Acceleration,100,101.1,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79688Z,356A15,Acceleration,100,101.3,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79689X,356A15,Acceleration,100,94.6,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79689Y,356A15,Acceleration,100,97.5,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79689Z,356A15,Acceleration,100,101.1,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79690X,356A15,Acceleration,100,98.8,mV/g,0,mV,+,20/02/2009,12
PCB,Accelerometer,79690Y,356A15,Acceleration,100,99,mV/g,0,mV,+,20/02/2009,12
